# This file associates gift text filenames with image URLs.
# Format: gift_file_name|image_url
Today's_Expression.txt|https://images.steamusercontent.com/ugc/2297462877485510202/04BA27694593F0B2D191C46E9546C6B10395434B/
Temporal_Bridle.txt|https://images.steamusercontent.com/ugc/2500137370208082726/5375DEEFD8904E1FC95A5AECEBB5F8E6ADB47E8A/
Pocket_Flashcards.txt|https://images.steamusercontent.com/ugc/18673421387676399/D69A80C726A2C06F6780C87261FBA9E33D87C09A/
Compression_Bandage.txt|https://images.steamusercontent.com/ugc/2500137370208082334/EC48A717DFB17F3A1D00233C1C52DA334A6A4C0B/
Lowest_Star.txt|https://images.steamusercontent.com/ugc/2297462877485509980/84C19DCD55DBFEF972A644D56F35CFA58B740233/
Enh._Tattoos_-_The_Middle.txt|https://images.steamusercontent.com/ugc/18682744019759379/F57979DE5E725F63B03A6715097E1311BEE162F1/
Clasped_Sculpture.txt|https://images.steamusercontent.com/ugc/2500137370208082322/AF15CF13016BA0096276F6AD5C9434FAD88A6744/
Chains_of_Loyalty.txt|https://images.steamusercontent.com/ugc/18682744019759386/8493BBB82E3B437E2307FF112386DC724620DB1F/
Dimensional_Perception_Modifier.txt|https://images.steamusercontent.com/ugc/18673421387676401/F4454FE7D7FB9779654F89BE8C6B885B933A795A/
Crushed_Memory.txt|https://images.steamusercontent.com/ugc/2500137370208082358/0E43774F0CB34E96DA71A466551A3E1613604E34/
The_Book_of_Vengeance.txt|https://images.steamusercontent.com/ugc/18673421387676402/F8FA6ADD7B812846FEDAD3AEA77C72B8D47BE733/
Everlasting_Chains_of_Bond.txt|https://images.steamusercontent.com/ugc/18682744019759392/61C5249C24DEE305964A6E2001135FF91FE0B9FB/
Slash.txt|https://images.steamusercontent.com/ugc/18673004980002321/6F413D4D6086F0256D589D8506233263B00F4E8D/
Scalpel.txt|https://images.steamusercontent.com/ugc/2500137370208082708/7729BA625F70C7692C563E61BE7758EB415D800F/
Deceptive_Accord.txt|https://images.steamusercontent.com/ugc/2500137370208082363/B14B6ACE061C3F058D44B5E97783C82BAEC126CD/
Overused_Whetstone.txt|https://images.steamusercontent.com/ugc/18673421387676384/8C97C8F027B75B9C786C6A23A2C8B99400DAA042/
Tailor's_Scissors.txt|https://images.steamusercontent.com/ugc/2500137370208082719/B7BA5D3B132C80AAB38C32AF19E7A4ADB90C2ADE/
Short_Cane_Sword.txt|https://images.steamusercontent.com/ugc/18673421387676385/785704948F01AC659135324D2B1463F6A67BE0D9/
Resolution.txt|https://images.steamusercontent.com/ugc/2500137370208082567/E569A207522CEE7F88287EA71165A094E10CB9E2/
Dreaming_Electric_Sheep.txt|https://images.steamusercontent.com/ugc/2297462877485509769/128DB189204B0854E4B4E08EC64FB4C468E8DB09/
Red_Tassel.txt|https://images.steamusercontent.com/ugc/5947636724339871042/E5ABCD72B035A721ED6831F16AA5B679D7E340D5/
Moment_of_Sentencing.txt|https://images.steamusercontent.com/ugc/2500137370208082512/BFFA57FEF753A352303D234ED329B5EF668CC1B7/
Shadow_Bamboo_Hat.txt|https://images.steamusercontent.com/ugc/18682744019759390/6EB416034A46A1968BDB2DDE3EB5627611421C84/
Cloudpattern_Gourd_Bottle.txt|https://images.steamusercontent.com/ugc/18673421387676387/1419620F8B6FD3865980D0D43D41202B86A57919/
Rusted_Hilt.txt|https://images.steamusercontent.com/ugc/5947636724339871053/CB7BFF7B1E624074B36752727F53449EAE94BD5D/
Swarmcloud.txt|https://images.steamusercontent.com/ugc/18679408338695858/9821510EA0511A18714AF615B01ACDC01668B266/
Old_Dopo_Robe.txt|https://images.steamusercontent.com/ugc/5947636724339871020/E677A1060ED4717CF1552FCC609C6F424DD722F6/
Broken_Greatsword.txt|https://images.steamusercontent.com/ugc/18673421387676388/44697239F0E193498311DEBEE9D84D4285CAE5E8/
Sundered_Memory.txt|https://images.steamusercontent.com/ugc/2500137370208082638/29A7566CFD632082DBF5393DF97E0D27AB13A459/
Sublimity.txt|https://images.steamusercontent.com/ugc/5947636724339871061/EB5ED7F2A6E6976FF30E40E6FF08C1FE82B873C0/
Cultivation.txt|https://images.steamusercontent.com/ugc/18679408338695851/71CB21395259A25A103FA3E09E88C1EA3E5E69B2/
Unbending.txt|https://images.steamusercontent.com/ugc/5947636724339871071/9F0710B79762269013762204E3276A574573E0AD/
Pierce.txt|https://images.steamusercontent.com/ugc/18673004980002317/E5F323AE61C9E2185CD86F4648D5E639B5B3148C/
High-tensility_Shoes.txt|https://images.steamusercontent.com/ugc/18673421387676389/F1E8EF4184C72B3DB6FEB673FADA53367C9D6D49/
Carpenter's_Nail.txt|https://images.steamusercontent.com/ugc/2500137370208082311/F9D2A47913BB374A3FC643F7CD39FA86C5166D17/
Sticky_Muck.txt|https://images.steamusercontent.com/ugc/2297462877485510162/E1F2FF993DD4FB39602BBA65FDD5D498F5C9722A/
Torn_Bandolier.txt|https://images.steamusercontent.com/ugc/2500137370208082650/C0DCA8D49F2A810A06436AAA4B28749EF8755629/
Gathering_Skulls.txt|https://images.steamusercontent.com/ugc/2297462877485509859/8AFC71A1779E9BE1AD4CAFF4E5FAB595C9671716/
Plume_of_Proof.txt|https://images.steamusercontent.com/ugc/18673421387676390/EECEF9629AE6486B8B081460BD275953A8AC958C/
Once,_A_Blessing.txt|https://images.steamusercontent.com/ugc/2500137370208082538/A36B256BE3978E96DFBE3A47B33C5C88A21037E0/
Keenbranch.txt|https://images.steamusercontent.com/ugc/2500137370208082485/FED50C28CEEB78C0D319C3759029F750D655D108/
Torn_Hems.txt|https://images.steamusercontent.com/ugc/18673421387676391/DD65E695FAD83E32AC2061001CE2B9C7E12A0F7A/
Equalizer.txt|https://images.steamusercontent.com/ugc/18676810033819362/4BFCACF0FABF1C2FDB932BE2C3FFB9EDE37047BA/
Darkflame_Smoking_Pipe.txt|https://images.steamusercontent.com/ugc/18676810033819363/EF9C3E6E2DF650258A9F2D05EF9F5729B826A617/
Punctured_Memory.txt|https://images.steamusercontent.com/ugc/2500137370208082557/9A7DDDE5272D999B2F53AD12AB5AFF3C5E8E09C6/
Dueling_Manual_Book_3.txt|https://images.steamusercontent.com/ugc/18673421387676393/769A0F131B76BA028D9BE996C1BFC0E09A0F6399/
Keywordless.txt|https://images.steamusercontent.com/ugc/18673004980002324/BF312BD2D31C32883EE2177859774FD06D7ADC8B/
Lunar_Vestige.txt|https://images.steamusercontent.com/ugc/18679408337903835/B0ABBD32568791392AA58A6FA53438CD10818316/
Brilliant_Vestige.txt|https://images.steamusercontent.com/ugc/18679408337903827/40703F270BD6446714C4D2B74FB4EE72E6E301C6/
Twinkling_Vestige.txt|https://images.steamusercontent.com/ugc/18679408337903817/AA5F8D088BF0E66D9699CE3C1F9D057C631F28C1/
Faint_Vestige.txt|https://images.steamusercontent.com/ugc/18679408337903810/96DA1A955759D0908EBBEB6ECFB6C875A70D9563/
Dark_Vestige.txt|https://images.steamusercontent.com/ugc/18679408337903805/2AA21AF8FA897259FDB6052D37EEEC2ACCFE6844/
Rebate_Token.txt|https://images.steamusercontent.com/ugc/18679408337903796/34AC9F9928BE6210426F943248E13A6B9F14E366/
New_Release_Pamphlet.txt|https://images.steamusercontent.com/ugc/18679408337903788/C59FC70E5F5F86579DE6E1CC5B54554273E6C80A/
Special_Catalogue.txt|https://images.steamusercontent.com/ugc/18679408337903785/D71F4AB65B9708305D41318A3661002B148B0BE6/
Pre-order_Discount.txt|https://images.steamusercontent.com/ugc/18679408337903779/FC6072B07FB0099B19BDAC9B530F796A75F978F8/
Renewed_Merch.txt|https://images.steamusercontent.com/ugc/18679408337903773/9BDCEEE20ADA4BB3605F08C21F77490BD37BFDFB/
Trial_Plan_Guide.txt|https://images.steamusercontent.com/ugc/18679408337903771/CD35B1D2DF4D49A4F378D0E5F8BB9808651591B9/
Prestige_Card.txt|https://images.steamusercontent.com/ugc/18679408337903760/5DE1A6D78A13EE2F7FA64BB23B702E267CCCC05F/
Phlebotomy_Pack.txt|https://images.steamusercontent.com/ugc/2297462877485510075/4FB3B52086BEA887257C6907BF593D6E375EE2B5/
Perversion.txt|https://images.steamusercontent.com/ugc/2297462877485510063/83ED1D83D80CB26D91C25E2C621FA1B20C0A94BB/
Bloody_Gadget.txt|https://images.steamusercontent.com/ugc/2297462877485509674/4FA0F2E3C94279F1D016C1C82C2E3234B139F457/
Snuffed_Lantern.txt|https://images.steamusercontent.com/ugc/18675072560189605/60CBF419F8B9F5D033D2621A8C6CCB77B74F4739/
Packaging_Box.txt|https://images.steamusercontent.com/ugc/18675072560189647/7682A4165BA21034FAD9A06CFEDCFA5E1DA300BC/
Economy_Class_Discount_Voucher.txt|https://images.steamusercontent.com/ugc/2404447294186995548/C863B84E7F512153889B916AF2542629DA9B3604/
Lithograph.txt|https://images.steamusercontent.com/ugc/2297462877485509966/50973176C93104916953F8FC2DF414427C63C33F/
Layered_Bandages.txt|https://images.steamusercontent.com/ugc/18679408337903836/8AF90484BA12A619F339DC7B2A2EA17BCBE528F0/
Blue_Zippo_Lighter.txt|https://images.steamusercontent.com/ugc/2297462877485509678/3BD1A3D0F73FFBEB0BDC6492E2982BE565F4DFF3/
Tomorrow's_Fortune.txt|https://images.steamusercontent.com/ugc/2297462877485510207/88225948AA98193A968A426317145D0F3645E16A/
Prejudice.txt|https://images.steamusercontent.com/ugc/2297462877485510107/A63CD00B8A7262399083391CDE3F06F2982C289F/
Voodoo_Doll.txt|https://images.steamusercontent.com/ugc/2297462877485510215/2D7FBB747C2D06D9EBB230D105C2D9B574508B87/
Crystallized_Blood.txt|https://images.steamusercontent.com/ugc/2404447294186995541/C4A28085B58473B2F9AB1E0895AF3102C0E1B5BE/
Contempt_of_the_Gaze_of_Contempt.txt|https://images.steamusercontent.com/ugc/18673421387676439/533F8CF1A8BEF8F521D19D3B41BC7ADC1A15179F/
Carmilla.txt|https://images.steamusercontent.com/ugc/2297462877485509701/E8A62EADC6779D01522FD088720F3B3F3C9EDF36/
Coffee_and_Cranes.txt|https://images.steamusercontent.com/ugc/2297462877485509743/0241493B0C3BEF436FF413B0EBCE5B3AD4704CBA/
Haunted_Shoes.txt|https://images.steamusercontent.com/ugc/2500137370208082458/86006CBC91C4BD7BBBF510C06142321B8EE85506/
Blood-Red_Mane.txt|https://images.steamusercontent.com/ugc/2500137370208082093/33F543EFB21D23107C342EA06E7EBE8E49BA0335/
Child_within_a_Flask.txt|https://images.steamusercontent.com/ugc/2297462877485509716/A4D598240D432173E0827EC1D9F6286C09E0C5CC/
Voracious_Hammer.txt|https://images.steamusercontent.com/ugc/2297462877485510218/39E4706A9A453748F7248612965B9E69ECE8BDCF/
Eclipse_of_Scarlet_Moths.txt|https://images.steamusercontent.com/ugc/2297462877485509795/C16CF97707CD306713C8896501E9FC14384798CC/
Golden_Urn.txt|https://images.steamusercontent.com/ugc/2297462877485509878/A9DB809607967605DB9C0671559E42BB1D9E9352/
Twinkling_Scrap.txt|https://images.steamusercontent.com/ugc/2500137370208082656/96ED59A2283FC40661BEA1239D1BFEF620E12CB6/
Canned_Ice_Cream.txt|https://images.steamusercontent.com/ugc/2404447294186995521/D32B4DAD377EFC137606115B29088F2E73AF8FD4/
Blood,_Sweat,_and_Tears.txt|https://images.steamusercontent.com/ugc/2297462877485509664/A0A812D0742AE88BAD8010ED3B58A33DD70A4D61/
Town-protecting_Harpoon.txt|https://images.steamusercontent.com/ugc/18673421387676404/5A16B50189F83EB319AAE5B71D85354E96CB27D7/
Metronome.txt|https://images.steamusercontent.com/ugc/18673421387676436/1B703F24A07ECF2F1E060ADF9CFE6B5DD16CCE6B/
Oracle.txt|https://images.steamusercontent.com/ugc/2500137370208082686/F2340BDF5FE217188F790E9036825F7409B2AA11/
Milepost_of_Survival.txt|https://images.steamusercontent.com/ugc/2297462877485510018/8D48D0C7995780B037382059492AD770F44DDF2D/
Snake_Slough.txt|https://images.steamusercontent.com/ugc/18673421387676427/D1C06CCBF3910812EA4A0D6D94EB9788DA07E8BA/
Homeward.txt|https://images.steamusercontent.com/ugc/2297462877485509937/E53F95EA69A788F1114D48289A7F44BE44E60CA0/
Black_Ledger.txt|https://images.steamusercontent.com/ugc/5947636724339870977/4BDD27B9D856332F98A5812F274486129841537A/
Devouring_Cube.txt|https://images.steamusercontent.com/ugc/18673421387676424/05194A3D1CBAFA3D8A12C9B80A0BFBCD0F0E6FB1/
Butler_Style_Binding_Arts.txt|https://images.steamusercontent.com/ugc/18673421387676417/9AC450236FA4886154420C3C33EBD8280E4AA64D/
Painkiller.txt|https://images.steamusercontent.com/ugc/2297462877485510049/8423BA4153333ACB3B60FEDD23095EBDBCFF694F/
Grey_Coat.txt|https://images.steamusercontent.com/ugc/2297462877485509909/9586C873A1D0DC40331261E7F55DB4786673FCDB/
Snuffed_Candlestick.txt|https://images.steamusercontent.com/ugc/18675072560189630/102D1F89A34F1F4EFF76050F8AEC4826EBC20206/
Broken_Glasses.txt|https://images.steamusercontent.com/ugc/2500137370208082303/65FDD777653366BC842E9AD0D77E49EA5024922C/
Late-Bloomer's_Tattoo.txt|https://images.steamusercontent.com/ugc/2297462877485509952/A377F448EAF16EABA6A7953E6662D35B232D30E3/
Made-To-Order.txt|https://images.steamusercontent.com/ugc/2500137370208082492/8620178B60EEEE9100C2E659AD43CA7AF4EE195B/
Anti-Ovine_Grounding_Plug.txt|https://images.steamusercontent.com/ugc/18673421387676443/2A3F164B77BDCC88C15D16AE4752987C46FD2865/
Swift_Command.txt|https://images.steamusercontent.com/ugc/18676810033819360/790354B36882177E1D7A9AE9205ABCA4B64C452F/
First-Aid_Kit.txt|https://images.steamusercontent.com/ugc/2297462877485509842/CDBE9E78FF97CD18125FC534822942D27E9151AE/
Imposed_Weight.txt|https://images.steamusercontent.com/ugc/2500137370208082475/F74243E7F3F4099768E463AD9F08B69FBC077E11/
Packaging_Ribbon.txt|https://images.steamusercontent.com/ugc/18675072560189650/0CFE6F43ED1B692CB8E0759983D082B8F301E34C/
Kaleidoscope.txt|https://images.steamusercontent.com/ugc/2500137370208082480/F6EBAFF729634EBAFD09FEB8BA48D8F17256D54B/
Broken_Violin.txt|https://images.steamusercontent.com/ugc/18673421387676410/171919F4BF840AAA25231122E1F5EB0AC0FA5546/
Regular_Operational_Gear.txt|https://images.steamusercontent.com/ugc/18678079110126878/404947A54A77BE26A34129AADE851E4A53D0F4AC/
Sharp_Needle_&_Thread.txt|https://images.steamusercontent.com/ugc/2500137370208082274/E128EEC5ED27B2305162E484A0DD0A24AC457DA0/
Tango_Marinade.txt|https://images.steamusercontent.com/ugc/2500137370208082279/B314A8C1555418CEB8D7F319F385006C11C667A5/
Worn_Hilt.txt|https://images.steamusercontent.com/ugc/18679408338695848/268131B520CE64C6F46D1360455076CDB43EFDF2/
Sunshower.txt|https://images.steamusercontent.com/ugc/2297462877485510172/7C3FC513F813F6C6F3BF3AEC687C4AE88C4D7CA0/
Spicebush_Branch.txt|https://images.steamusercontent.com/ugc/2500137370208082622/672C3C09FFBD34D43DFF06922F546C6A4905B6A9/
Rusty_Commemorative_Coin.txt|https://images.steamusercontent.com/ugc/2297462877485510133/011FC081785B61133DF570CFF53C523372113E62/
Hardwood_Liquor_Cup.txt|https://images.steamusercontent.com/ugc/18679408338695847/676937DA0E2ED48926C9FFB6659D07296D66F94D/
Swishing_Fuel_Tank.txt|https://images.steamusercontent.com/ugc/18682744019759393/03D4B61ABB34346B71765378F10A0A9BFA26B098/
Disk_Fragment.txt|https://images.steamusercontent.com/ugc/2297462877485509758/03547C5172E6F743B54043F14B5C8A2C1840A12D/
Sad_Plushie.txt|https://images.steamusercontent.com/ugc/2500137370208082585/4140A89764E1500AEB2162EB2AD3F0A5EE95A0ED/
Illusory_Hunt.txt|https://images.steamusercontent.com/ugc/2297462877485509946/77E4FF539866407E98D4E7882DEDBD365D489B5F/
Phantom_Pain.txt|https://images.steamusercontent.com/ugc/2297462877485510071/1FBAA5813CD4D57DE8D0EC87EFB3443D5C49B33B/
Special_Contract.txt|https://images.steamusercontent.com/ugc/2297462877485510152/F67A1A144DAE07DF4CE4BC5FD72889736BE23EDA/
Implicit_Contract_Renewal.txt|https://images.steamusercontent.com/ugc/18676810033819364/C920E29BCD3E56536AB7299606C3C185CA3CEEB2/
Grand_Welcome.txt|https://images.steamusercontent.com/ugc/2297462877485509888/E01050F96E2B2EAAAB42F6BAE9C53E9DAEF7CCC8/
Hardship.txt|https://images.steamusercontent.com/ugc/2404447294186985659/F208DBEC319A9EA38ACBFFF7E4A21402ED21B191/
Crown_of_Thorns.txt|https://images.steamusercontent.com/ugc/2404447294186984928/12BAB2BFB4E7ACE6E0A3D14D837C067E664CA023/
Chief_Butler's_Secret_Arts.txt|https://images.steamusercontent.com/ugc/2500137370208082315/7E8B40E6C0F8A580806385708AE9C9FB62C69394/
Operation_Authorization_Card.txt|https://images.steamusercontent.com/ugc/18678079110126874/E4BEB0B36A2A16D070BD371AAC39D5669257C2A6/
Bridle.txt|https://images.steamusercontent.com/ugc/18673421387676438/ED4776F89B4B041A3F473F2ACC64E23F1878FAB4/
Ancient_Effigy.txt|https://images.steamusercontent.com/ugc/2297462877485988154/CD20AA2CEF6FE281F267F0C8657235228B919C44/
Non-Disclosure_Agreement.txt|https://images.steamusercontent.com/ugc/2297462877485988149/75A3E9659C6070340B2420844CD6BF721ABCCA32/
False_Halo.txt|https://images.steamusercontent.com/ugc/18673421387676434/B91563064FEBF9CA0FFC2D12E7CAA2F0069E506A/
Vestiges_of_the_King.txt|https://images.steamusercontent.com/ugc/18673421387676444/6A6C63CAE390D3891F47F579D1C47AF8857FCF19/
Faith.txt|https://images.steamusercontent.com/ugc/2297462877485509831/839E85C35E8B74D7F863EC78DF46095C33CBBC40/
Piece_of_Relationship.txt|https://images.steamusercontent.com/ugc/2297462877485510080/2714B5AAC4805AE92307C19FABE5CB5578B38754/
Shadow_Monster.txt|https://images.steamusercontent.com/ugc/18675072560189636/34C39918E5E9BD391F73982D91A19FA4F18B8833/
Gift.txt|https://images.steamusercontent.com/ugc/18675072560189655/48C570566D36B427000E7167786FB095A4226BAF/
High-Risk_Operational_Gear.txt|https://images.steamusercontent.com/ugc/18678079110126873/61642A70108F3A8564CA9BA3224745B460CD7079/
Lunar_Memory.txt|https://images.steamusercontent.com/ugc/2297462877485509986/2145FF34807545F4D8AC96512AC9A22452A30823/
